"filename", "language", "JavaScript", "JSON", "HTML", "Markdown", "Docker", "XML", "JavaScript JSX", "YAML", "JSON with Comments", "Properties", "TypeScript JSX", "TypeScript", "CSS", "comment", "blank", "total"
"d:\Websites\Prescripto\.github\dependabot.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 4, 4, 26
"d:\Websites\Prescripto\.github\workflows\Prescripto - CI\Prescripto.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 20, 76
"d:\Websites\Prescripto\README.md", "Markdown", 0, 0, 0, 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 254
"d:\Websites\Prescripto\SECURITY.md", "Markdown", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 16
"d:\Websites\Prescripto\application\prescripto\README.md", "Markdown", 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 51
"d:\Websites\Prescripto\application\prescripto\app.json", "JSON", 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 57
"d:\Websites\Prescripto\application\prescripto\app\(tabs)\_layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 1, 3, 84
"d:\Websites\Prescripto\application\prescripto\app\(tabs)\booking.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 283, 0, 0, 5, 16, 304
"d:\Websites\Prescripto\application\prescripto\app\(tabs)\explore.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 0, 0, 0, 4, 113
"d:\Websites\Prescripto\application\prescripto\app\(tabs)\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 655, 0, 0, 8, 29, 692
"d:\Websites\Prescripto\application\prescripto\app\(tabs)\profile.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 313, 0, 0, 5, 20, 338
"d:\Websites\Prescripto\application\prescripto\app\_layout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 1, 9, 60
"d:\Websites\Prescripto\application\prescripto\app\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 255, 0, 0, 12, 26, 293
"d:\Websites\Prescripto\application\prescripto\app\login.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 367, 0, 0, 4, 24, 395
"d:\Websites\Prescripto\application\prescripto\app\modal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 4, 30
"d:\Websites\Prescripto\application\prescripto\app\signup.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 314, 0, 0, 0, 22, 336
"d:\Websites\Prescripto\application\prescripto\assets\images\favicon.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"d:\Websites\Prescripto\application\prescripto\babel.config.js", "JavaScript", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"d:\Websites\Prescripto\application\prescripto\build_url.json", "JSON", 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 41
"d:\Websites\Prescripto\application\prescripto\components\LogoSVG.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 3, 14
"d:\Websites\Prescripto\application\prescripto\components\external-link.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 2, 3, 26
"d:\Websites\Prescripto\application\prescripto\components\haptic-tab.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 1, 2, 19
"d:\Websites\Prescripto\application\prescripto\components\hello-wave.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 2, 20
"d:\Websites\Prescripto\application\prescripto\components\parallax-scroll-view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 7, 80
"d:\Websites\Prescripto\application\prescripto\components\themed-text.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 6, 61
"d:\Websites\Prescripto\application\prescripto\components\themed-view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 5, 15
"d:\Websites\Prescripto\application\prescripto\components\ui\collapsible.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 6, 46
"d:\Websites\Prescripto\application\prescripto\components\ui\icon-symbol.ios.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 2, 33
"d:\Websites\Prescripto\application\prescripto\components\ui\icon-symbol.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 1, 5, 42
"d:\Websites\Prescripto\application\prescripto\constants\theme.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 5, 54
"d:\Websites\Prescripto\application\prescripto\context\AppContext.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 135, 0, 0, 2, 17, 154
"d:\Websites\Prescripto\application\prescripto\eas.json", "JSON", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22
"d:\Websites\Prescripto\application\prescripto\eslint.config.js", "JavaScript", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 11
"d:\Websites\Prescripto\application\prescripto\hooks\use-color-scheme.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2
"d:\Websites\Prescripto\application\prescripto\hooks\use-color-scheme.web.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 6, 22
"d:\Websites\Prescripto\application\prescripto\hooks\use-theme-color.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 4, 22
"d:\Websites\Prescripto\application\prescripto\local.properties", "Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"d:\Websites\Prescripto\application\prescripto\package-lock.json", "JSON", 0, 13710, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13711
"d:\Websites\Prescripto\application\prescripto\package.json", "JSON", 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 57
"d:\Websites\Prescripto\application\prescripto\scripts\reset-project.js", "JavaScript", 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16, 113
"d:\Websites\Prescripto\application\prescripto\tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 1, 18
"d:\Websites\Prescripto\application\prescripto\vercel.json", "JSON", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"d:\Websites\Prescripto\website\admin\.eslintrc.cjs", "JavaScript", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22
"d:\Websites\Prescripto\website\admin\README.md", "Markdown", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9
"d:\Websites\Prescripto\website\admin\index.html", "HTML", 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 113
"d:\Websites\Prescripto\website\admin\package-lock.json", "JSON", 0, 11671, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11672
"d:\Websites\Prescripto\website\admin\package.json", "JSON", 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 87
"d:\Websites\Prescripto\website\admin\postcss.config.js", "JavaScript", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"d:\Websites\Prescripto\website\admin\public\favicon.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"d:\Websites\Prescripto\website\admin\public\vite.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Websites\Prescripto\website\admin\src\App.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 158, 0, 0, 0, 0, 0, 0, 6, 4, 168
"d:\Websites\Prescripto\website\admin\src\assets\People surfing on social networks on hashtag.json", "JSON", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Websites\Prescripto\website\admin\src\assets\add_icon.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"d:\Websites\Prescripto\website\admin\src\assets\admin_logo.svg", "XML", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"d:\Websites\Prescripto\website\admin\src\assets\appointment_icon.svg", "XML", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"d:\Websites\Prescripto\website\admin\src\assets\appointments_icon.svg", "XML", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"d:\Websites\Prescripto\website\admin\src\assets\assets.js", "JavaScript", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 38
"d:\Websites\Prescripto\website\admin\src\assets\bed_allocation_icon.svg", "XML", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"d:\Websites\Prescripto\website\admin\src\assets\bed_allocation_icon_alt.svg", "XML", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"d:\Websites\Prescripto\website\admin\src\assets\bed_allocation_icon_alt2.svg", "XML", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"d:\Websites\Prescripto\website\admin\src\assets\cancel_icon.svg", "XML", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"d:\Websites\Prescripto\website\admin\src\assets\doctor_icon.svg", "XML", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"d:\Websites\Prescripto\website\admin\src\assets\earning_icon.svg", "XML", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"d:\Websites\Prescripto\website\admin\src\assets\home_icon.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"d:\Websites\Prescripto\website\admin\src\assets\list_icon.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"d:\Websites\Prescripto\website\admin\src\assets\logo.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
"d:\Websites\Prescripto\website\admin\src\assets\medicine_icon.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5
"d:\Websites\Prescripto\website\admin\src\assets\patient_icon.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"d:\Websites\Prescripto\website\admin\src\assets\patients_icon.svg", "XML", 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"d:\Websites\Prescripto\website\admin\src\assets\people_icon.svg", "XML", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"d:\Websites\Prescripto\website\admin\src\assets\reception_icon.svg", "XML", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10
"d:\Websites\Prescripto\website\admin\src\assets\tick_icon.svg", "XML", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"d:\Websites\Prescripto\website\admin\src\assets\upload_area.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"d:\Websites\Prescripto\website\admin\src\assets\vehicle_icon.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"d:\Websites\Prescripto\website\admin\src\assets\ward_icon.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Websites\Prescripto\website\admin\src\components\AIAssistantModal.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 395, 0, 0, 0, 0, 0, 0, 16, 36, 447
"d:\Websites\Prescripto\website\admin\src\components\AdminNotificationMenu.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 183, 0, 0, 0, 0, 0, 0, 3, 14, 200
"d:\Websites\Prescripto\website\admin\src\components\AppointmentStatusChart.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 11, 87
"d:\Websites\Prescripto\website\admin\src\components\AppointmentStatusDistribution.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 167, 0, 0, 0, 0, 0, 0, 1, 12, 180
"d:\Websites\Prescripto\website\admin\src\components\AppointmentTrends.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 1, 9, 131
"d:\Websites\Prescripto\website\admin\src\components\BlogEditor.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 216, 0, 0, 0, 0, 0, 0, 8, 19, 243
"d:\Websites\Prescripto\website\admin\src\components\Blog\BlogAnalytics.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 197, 0, 0, 0, 0, 0, 0, 7, 15, 219
"d:\Websites\Prescripto\website\admin\src\components\Blog\BlogForm.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 341, 0, 0, 0, 0, 0, 0, 17, 28, 386
"d:\Websites\Prescripto\website\admin\src\components\CreateNotificationModal.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 338, 0, 0, 0, 0, 0, 0, 10, 41, 389
"d:\Websites\Prescripto\website\admin\src\components\EditVehicleModal.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 461, 0, 0, 0, 0, 0, 0, 2, 40, 503
"d:\Websites\Prescripto\website\admin\src\components\EnhancedEventManagement.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 584, 0, 0, 0, 0, 0, 0, 20, 44, 648
"d:\Websites\Prescripto\website\admin\src\components\EnhancedPharmacyInventory.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 431, 0, 0, 0, 0, 0, 0, 13, 30, 474
"d:\Websites\Prescripto\website\admin\src\components\IncomeChart.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 2, 4, 116
"d:\Websites\Prescripto\website\admin\src\components\IncomePieChart.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 7, 101
"d:\Websites\Prescripto\website\admin\src\components\LoadingAnimation.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 4, 88
"d:\Websites\Prescripto\website\admin\src\components\LoadingSpinner.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 5
"d:\Websites\Prescripto\website\admin\src\components\Navbar.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 436, 0, 0, 0, 0, 0, 0, 23, 46, 505
"d:\Websites\Prescripto\website\admin\src\components\NotificationCard.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 5, 93
"d:\Websites\Prescripto\website\admin\src\components\PatientDemographics.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 5, 86
"d:\Websites\Prescripto\website\admin\src\components\PatientGrowthChart.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 139, 0, 0, 0, 0, 0, 0, 4, 16, 159
"d:\Websites\Prescripto\website\admin\src\components\PrescriptionForm.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 242, 0, 0, 0, 0, 0, 0, 8, 27, 277
"d:\Websites\Prescripto\website\admin\src\components\PrescriptionList.jsx", "JavaScript JSX", 0, 0, 0, 0, 0, 0, 212, 0, 0, 0, 0, 0, 0, 1, 24, 237
